"PEILDATUM_LEERLINGEN";"PRIKDATUM_ADVIEZEN";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"VSO";"PRO";"VMBO_B";"VMBO_B_K";"VMBO_K";"VMBO_K_GT";"VMBO_GT";"VMBO_GT_HAVO";"HAVO";"HAVO_VWO";"VWO";"ADVIES_NIET_MOGELIJK"
"20221001";"20230501";"12FD";"00";"PC Basissch Dr de Visser";"4835LH";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41001";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"18";"26";"21"
"20221001";"20230501";"12FD";"01";"De Rietvink";"4822RB";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41001";"0";"0";"0";"0";"<5";"0";"10";"<5";"<5";"5";"7";"0"
"20221001";"20230501";"12FF";"00";"Koningin Beatrixschool";"3431RA";"NIEUWEGEIN";"356";"Nieuwegein";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"0";"<5";"<5";"0";"5";"7";"12";"0";"6";"7";"<5";"<5"
"20221001";"20230501";"12FK";"00";"SSBO De Oostvogel";"2807CX";"GOUDA";"513";"Gouda";"Zuid-Holland";"Sbo";"Rooms-Katholiek";"40765";"<5";"5";"<5";"<5";"0";"0";"<5";"<5";"0";"0";"<5";"0"
"20221001";"20230501";"12FL";"00";"Basissch Teake J Roorda";"9089BG";"WYTGAARD";"80";"Leeuwarden";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12FO";"00";"KC De Nieuwe Linde";"5673AP";"NUENEN";"820";"Nuenen, Gerwen en Nederwetten";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12FR";"00";"KC De Havelt";"5423TX";"HANDEL";"1652";"Gemert-Bakel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32580";"0";"0";"<5";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12FT";"00";"Het Mozaiek";"8013AA";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Protestants-Christelijk";"40934";"0";"<5";"<5";"0";"0";"0";"9";"0";"<5";"<5";"<5";"0"
"20221001";"20230501";"12FU";"00";"De Bunders";"5062LK";"OISTERWIJK";"824";"Oisterwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40947";"0";"0";"<5";"<5";"<5";"<5";"11";"7";"11";"<5";"12";"0"
"20221001";"20230501";"12FW";"00";"RK Bs de Achtsprong";"7206KD";"ZUTPHEN";"301";"Zutphen";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"0";"<5";"<5";"<5";"<5";"6";"0";"0";"<5";"0";"0"
"20221001";"20230501";"12FX";"00";"Paulusschool v BSO";"6601DL";"WIJCHEN";"296";"Wijchen";"Gelderland";"Bo";"Rooms-Katholiek";"38001";"0";"<5";"<5";"0";"<5";"<5";"<5";"6";"<5";"<5";"<5";"<5"
"20221001";"20230501";"12FY";"00";"Basisschool het Kompas";"4388MD";"OOST-SOUBURG";"718";"Vlissingen";"Zeeland";"Bo";"Samenwerking PC, RK";"42653";"0";"0";"<5";"0";"6";"<5";"19";"7";"6";"<5";"16";"0"
"20221001";"20230501";"12FZ";"00";"Het Koloriet";"7731ZL";"OMMEN";"175";"Ommen";"Overijssel";"Bo";"Protestants-Christelijk";"42744";"0";"0";"0";"<5";"0";"6";"0";"9";"0";"6";"<5";"0"
"20221001";"20230501";"12GA";"00";"KWA";"2741DB";"WADDINXVEEN";"627";"Waddinxveen";"Zuid-Holland";"Bo";"Protestants-Christelijk";"82785";"0";"0";"<5";"<5";"<5";"0";"5";"9";"<5";"<5";"<5";"0"
"20221001";"20230501";"12GB";"00";"RK Basisschool Hofland";"3641ML";"MIJDRECHT";"736";"De Ronde Venen";"Utrecht";"Bo";"Rooms-Katholiek";"41233";"0";"0";"<5";"<5";"<5";"0";"9";"0";"<5";"<5";"8";"0"
"20221001";"20230501";"12GC";"00";"KC De Avonturier";"4838BA";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"0";"0";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12GF";"00";"Polsstok";"1103AC";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Samenwerking PC, RK";"41716";"0";"<5";"<5";"<5";"10";"0";"9";"5";"<5";"7";"9";"<5"
"20221001";"20230501";"12GH";"00";"RK Basissch de Rietkraag";"8103BM";"RAALTE";"177";"Raalte";"Overijssel";"Bo";"Rooms-Katholiek";"40894";"0";"0";"0";"<5";"<5";"0";"<5";"0";"12";"0";"0";"0"
"20221001";"20230501";"12GJ";"00";"Steven Stemerdingschool";"3085EZ";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"47595";"0";"0";"0";"<5";"<5";"0";"7";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12GN";"00";"Chr. KC De Meander";"3342TW";"HENDRIK-IDO-AMBACHT";"531";"Hendrik-Ido-Ambacht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"80433";"0";"0";"0";"8";"<5";"0";"7";"5";"6";"10";"5";"0"
"20221001";"20230501";"12GQ";"00";"SWS de Vlieger";"9804PZ";"NOORDHORN";"1969";"Westerkwartier";"Groningen";"Bo";"Protestants-Christelijk";"41571";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0";"0";"0";"0"
"20221001";"20230501";"12GT";"00";"Basisschool Braakhekke";"7881BH";"EMMER-COMPASCUUM";"114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20221001";"20230501";"12GU";"00";"Franciscusschool";"6717SE";"EDE GLD";"228";"Ede";"Gelderland";"Bo";"Rooms-Katholiek";"31237";"0";"<5";"0";"0";"<5";"<5";"0";"<5";"<5";"5";"<5";"0"
"20221001";"20230501";"12GW";"00";"De Kap";"7891LX";"KLAZIENAVEEN";"114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12GZ";"00";"RK Basissch Schepelweyen";"5551PN";"VALKENSWAARD";"858";"Valkenswaard";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"0";"0";"<5";"<5";"<5";"9";"<5";"<5";"7";"<5";"0"
"20221001";"20230501";"12HB";"00";"Basisschool De Kersentuin";"5731KE";"MIERLO";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12HC";"00";"Bs Bernadette";"5462CS";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"0";"0";"<5";"5";"<5";"<5";"5";"0";"<5";"5";"<5"
"20221001";"20230501";"12HG";"00";"Bs Oost";"4624ES";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Algemeen bijzonder";"40980";"0";"0";"<5";"<5";"<5";"<5";"7";"10";"9";"<5";"7";"<5"
"20221001";"20230501";"12HK";"00";"Prinses Beatrixschool";"6871HG";"RENKUM";"274";"Renkum";"Gelderland";"Bo";"Protestants-Christelijk";"41460";"0";"0";"0";"<5";"5";"0";"<5";"<5";"<5";"<5";"5";"0"
"20221001";"20230501";"12HK";"01";"Prinses Beatrixschool";"6874AJ";"WOLFHEZE";"274";"Renkum";"Gelderland";"Bo";"Protestants-Christelijk";"41460";"0";"0";"0";"0";"0";"0";"0";"0";"<5";"0";"<5";"0"
"20221001";"20230501";"12HM";"00";"De Regenboog";"3961LA";"WIJK BIJ DUURSTEDE";"352";"Wijk bij Duurstede";"Utrecht";"Bo";"Protestants-Christelijk";"41483";"0";"0";"<5";"<5";"<5";"6";"8";"5";"<5";"<5";"9";"0"
"20221001";"20230501";"12HN";"00";"De Sterrenboog";"3941VR";"DOORN";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Protestants-Christelijk";"41483";"0";"0";"0";"0";"0";"<5";"<5";"0";"<5";"6";"14";"0"
"20221001";"20230501";"12HQ";"00";"Schatkaart";"2641AZ";"PIJNACKER";"1926";"Pijnacker-Nootdorp";"Zuid-Holland";"Bo";"Protestants-Christelijk";"78782";"0";"<5";"<5";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12HS";"00";"IKC Oudkarspel";"1724NZ";"OUDKARSPEL";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Rooms-Katholiek";"41364";"0";"0";"<5";"<5";"<5";"6";"<5";"<5";"5";"8";"<5";"0"
"20221001";"20230501";"12HY";"00";"Bs Pr Willem Alexander";"9463PA";"EEXT";"1680";"Aa en Hunze";"Drenthe";"Bo";"Openbaar";"41899";"0";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"0";"0";"0"
"20221001";"20230501";"12HZ";"00";"O.D.S. Engelenberg";"8266AC";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Openbaar";"41871";"0";"0";"<5";"<5";"<5";"7";"8";"8";"5";"9";"5";"0"
"20221001";"20230501";"12IC";"00";"Obs Toermalijn";"1422WX";"UITHOORN";"451";"Uithoorn";"Noord-Holland";"Bo";"Openbaar";"41544";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12ID";"00";"Basisschool de Dolfijn";"3333VE";"ZWIJNDRECHT";"642";"Zwijndrecht";"Zuid-Holland";"Bo";"Openbaar";"42709";"<5";"<5";"<5";"0";"9";"<5";"5";"<5";"<5";"<5";"0";"0"
"20221001";"20230501";"12IF";"00";"Obs het Kompas";"1946AZ";"BEVERWIJK";"375";"Beverwijk";"Noord-Holland";"Bo";"Openbaar";"41375";"<5";"7";"10";"<5";"<5";"0";"6";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12IS";"00";"De Balkwar";"9288AB";"KOOTSTERTILLE";"59";"Achtkarspelen";"Friesland";"Bo";"Openbaar";"41492";"0";"<5";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12IT";"00";"Omnis school de Reiger";"4451AK";"HEINKENSZAND";"654";"Borsele";"Zeeland";"Bo";"Openbaar";"42634";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12IT";"02";"Omnis school 't Opstapje";"4438AJ";"DRIEWEGEN";"654";"Borsele";"Zeeland";"Bo";"Openbaar";"42634";"0";"0";"0";"0";"0";"0";"0";"<5";"0";"0";"0";"0"
"20221001";"20230501";"12IW";"00";"WereldKidz Montessori Zeist";"3705XL";"ZEIST";"355";"Zeist";"Utrecht";"Bo";"Openbaar";"41496";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"16";"16";"31";"0"
"20221001";"20230501";"12IX";"00";"OBS De Schatkamer";"8256BK";"BIDDINGHUIZEN";"303";"Dronten";"Flevoland";"Bo";"Openbaar";"41813";"<5";"0";"0";"0";"<5";"<5";"<5";"5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12IY";"00";"BS De Klimroos";"4413AG";"KRABBENDIJKE";"703";"Reimerswaal";"Zeeland";"Bo";"Openbaar";"41778";"0";"0";"0";"0";"<5";"0";"0";"<5";"0";"<5";"0";"0"
"20221001";"20230501";"12JD";"00";"Kindcentrum Kleurrijk";"7423DS";"DEVENTER";"150";"Deventer";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"0";"<5";"0";"5";"0";"12";"0";"5";"0";"<5";"0"
"20221001";"20230501";"12JI";"00";"Kath Basisschool Het Spectrum";"2403HN";"ALPHEN AAN DEN RIJN";"484";"Alphen aan den Rijn";"Zuid-Holland";"Bo";"Rooms-Katholiek";"28601";"0";"0";"<5";"<5";"<5";"<5";"14";"11";"<5";"5";"5";"0"
"20221001";"20230501";"12JJ";"00";"Basisschool de Lanteerne";"6543KR";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"29810";"0";"0";"<5";"<5";"0";"6";"16";"11";"14";"13";"13";"0"
"20221001";"20230501";"12JK";"00";"Chr Basisschool Holk";"3863EN";"NIJKERK GLD";"267";"Nijkerk";"Gelderland";"Bo";"Protestants-Christelijk";"41337";"0";"0";"<5";"0";"9";"0";"7";"0";"9";"0";"6";"0"
"20221001";"20230501";"12JL";"00";"CNS Basissch J.C. vd Wal";"3607NZ";"MAARSSEN";"1904";"Stichtse Vecht";"Utrecht";"Bo";"Protestants-Christelijk";"41138";"0";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"0";"9";"0"
"20221001";"20230501";"12JQ";"00";"Groen van Prinsterer";"2275EK";"VOORBURG";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Protestants-Christelijk";"20281";"0";"0";"<5";"0";"0";"<5";"<5";"7";"9";"6";"18";"0"
"20221001";"20230501";"12JS";"00";"BS De Sprongh";"5491XP";"SINT-OEDENRODE";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"0";"0";"<5";"0"
"20221001";"20230501";"12JT";"00";"Het Startpunt";"6713BT";"EDE GLD";"228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"42587";"0";"0";"<5";"0";"<5";"0";"<5";"0";"6";"0";"<5";"0"
"20221001";"20230501";"12JU";"00";"Prins Floris";"3355AJ";"PAPENDRECHT";"590";"Papendrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43928";"0";"0";"0";"<5";"11";"7";"<5";"<5";"17";"<5";"11";"0"
"20221001";"20230501";"12JW";"00";"PC Bs de Rank";"3202JG";"SPIJKENISSE";"1930";"Nissewaard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"45917";"0";"0";"<5";"<5";"10";"5";"14";"9";"8";"8";"8";"0"
"20221001";"20230501";"12JX";"00";"KBS Don Bosco";"3317LE";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41518";"0";"<5";"<5";"0";"6";"0";"8";"<5";"7";"<5";"<5";"0"
"20221001";"20230501";"12JY";"00";"Basisschool Het Kleurrijk";"6531CS";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"0";"<5";"0";"8";"<5";"<5";"5";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12KB";"00";"Het Kristal";"3328KS";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"30582";"0";"0";"0";"0";"<5";"0";"9";"9";"9";"9";"15";"0"
"20221001";"20230501";"12KD";"00";"Bs De WereldSter";"6231HG";"MEERSSEN";"938";"Meerssen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"6";"15";"0"
"20221001";"20230501";"12KE";"00";"Montessori BS De Pas";"7001GL";"DOETINCHEM";"222";"Doetinchem";"Gelderland";"Bo";"Rooms-Katholiek";"50844";"0";"0";"0";"0";"5";"0";"0";"<5";"<5";"<5";"6";"<5"
"20221001";"20230501";"12KG";"00";"CBS De Lichtboei";"8303KN";"EMMELOORD";"171";"Noordoostpolder";"Flevoland";"Bo";"Protestants-Christelijk";"40662";"0";"<5";"<5";"0";"5";"<5";"7";"5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12KH";"00";"Basisschool C. Zeeman";"8321ZE";"URK";"184";"Urk";"Flevoland";"Bo";"Protestants-Christelijk";"53015";"0";"0";"<5";"<5";"<5";"<5";"6";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12KJ";"00";"Basisschool de Hofstee";"1788VA";"JULIANADORP";"400";"Den Helder";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"0";"0";"<5";"<5";"<5";"0";"8";"<5";"12";"<5";"8";"0"
"20221001";"20230501";"12KM";"00";"Basisschool De Tweeklank";"7611BE";"AADORP";"141";"Almelo";"Overijssel";"Bo";"Protestants-Christelijk";"61751";"0";"0";"<5";"0";"<5";"0";"6";"0";"6";"0";"0";"0"
"20221001";"20230501";"12KO";"00";"De Tweeklank";"3434HA";"NIEUWEGEIN";"356";"Nieuwegein";"Utrecht";"Bo";"Rooms-Katholiek";"77975";"0";"0";"0";"<5";"<5";"<5";"<5";"0";"<5";"0";"<5";"0"
"20221001";"20230501";"12KS";"00";"De Aventurijn";"5345TA";"OSS";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"75388";"0";"<5";"5";"5";"<5";"9";"9";"7";"9";"9";"<5";"0"
"20221001";"20230501";"12KT";"00";"Basisschool Klim Op";"1444HV";"PURMEREND";"439";"Purmerend";"Noord-Holland";"Bo";"Samenwerking PC, RK";"41012";"0";"0";"<5";"<5";"6";"<5";"11";"<5";"13";"8";"12";"0"
"20221001";"20230501";"12KU";"00";"Kwikstaart";"1422WX";"UITHOORN";"451";"Uithoorn";"Noord-Holland";"Bo";"Rooms-Katholiek";"40581";"0";"0";"<5";"<5";"8";"<5";"8";"9";"14";"15";"20";"0"
"20221001";"20230501";"12KZ";"00";"De Meer";"2037LA";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Protestants-Christelijk";"85255";"0";"0";"0";"0";"<5";"<5";"6";"<5";"8";"0";"5";"0"
"20221001";"20230501";"12LB";"00";"PCBS Beatrixschool";"1272BP";"HUIZEN";"406";"Huizen";"Noord-Holland";"Bo";"Protestants-Christelijk";"41293";"0";"0";"<5";"0";"0";"0";"<5";"8";"<5";"<5";"<5";"0"
"20221001";"20230501";"12LD";"00";"Ichthus";"3882CG";"PUTTEN";"273";"Putten";"Gelderland";"Bo";"Protestants-Christelijk";"40862";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12LF";"00";"ATO-kindcentrum a/d Oosterplas";"5215CK";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Algemeen bijzonder";"41672";"<5";"0";"<5";"<5";"0";"5";"<5";"10";"7";"<5";"12";"0"
"20221001";"20230501";"12LG";"00";"Oranje Nassau";"1032JR";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"0";"<5";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"10";"0"
"20221001";"20230501";"12LH";"00";"Clausschool";"8332CZ";"STEENWIJK";"1708";"Steenwijkerland";"Overijssel";"Bo";"Protestants-Christelijk";"41270";"0";"0";"0";"0";"0";"5";"<5";"6";"<5";"<5";"5";"0"
"20221001";"20230501";"12LJ";"00";"Obs de Regenboog";"3781GG";"VOORTHUIZEN";"203";"Barneveld";"Gelderland";"Bo";"Openbaar";"41481";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"6";"0";"<5";"0"
"20221001";"20230501";"12LL";"00";"Beatrixsch";"7217SZ";"HARFSEN";"262";"Lochem";"Gelderland";"Bo";"Openbaar";"42561";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12LM";"00";"Horsthoekschool";"8181RE";"HEERDE";"246";"Heerde";"Gelderland";"Bo";"Openbaar";"41345";"0";"0";"0";"0";"0";"9";"0";"<5";"0";"<5";"6";"0"
"20221001";"20230501";"12LO";"00";"Opb Basissch de Klimop";"9563RE";"TER APELKANAAL";"1950";"Westerwolde";"Groningen";"Bo";"Openbaar";"10925";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"0";"0";"0"
"20221001";"20230501";"12LQ";"00";"De Phoenix";"1721HJ";"BROEK OP LANGEDIJK";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Openbaar";"41364";"0";"<5";"<5";"5";"<5";"<5";"9";"8";"12";"8";"13";"0"
"20221001";"20230501";"12LT";"00";"Opb Bs Rhoon";"3161LG";"RHOON";"613";"Albrandswaard";"Zuid-Holland";"Bo";"Openbaar";"41456";"<5";"0";"<5";"<5";"<5";"<5";"6";"6";"11";"12";"20";"<5"
"20221001";"20230501";"12LU";"00";"o.b.s. De Meander";"9531CH";"BORGER";"1681";"Borger-Odoorn";"Drenthe";"Bo";"Openbaar";"42554";"0";"0";"<5";"<5";"<5";"<5";"8";"<5";"<5";"8";"8";"0"
"20221001";"20230501";"12LV";"00";"Basisschool Het Noorderlicht";"4827CN";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Openbaar";"41869";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12LX";"00";"De Kameleon";"7482TW";"HAAKSBERGEN";"158";"Haaksbergen";"Overijssel";"Bo";"Openbaar";"25351";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0";"<5";"0";"0";"0"
"20221001";"20230501";"12LZ";"00";"obs Het Palet Ommen";"7731HJ";"OMMEN";"175";"Ommen";"Overijssel";"Bo";"Openbaar";"42623";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12ME";"00";"Quintusschool";"9756BB";"GLIMMEN";"14";"Groningen";"Groningen";"Bo";"Openbaar";"41851";"0";"0";"<5";"0";"0";"<5";"<5";"0";"<5";"<5";"9";"0"
"20221001";"20230501";"12MF";"00";"Basisschool de Heerd";"3831MN";"LEUSDEN";"327";"Leusden";"Utrecht";"Bo";"Openbaar";"41886";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"5"
"20221001";"20230501";"12MN";"00";"Basisschool de Blieken";"3286VR";"KLAASWAAL";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"0";"0";"<5";"0";"5";"0";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12MP";"00";"OBS Kiezel en Kei";"7271HB";"BORCULO";"1859";"Berkelland";"Gelderland";"Bo";"Openbaar";"41413";"0";"<5";"<5";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0"
"20221001";"20230501";"12MQ";"00";"Obs Het Driespan";"1602LR";"ENKHUIZEN";"388";"Enkhuizen";"Noord-Holland";"Bo";"Openbaar";"13662";"0";"0";"6";"<5";"6";"7";"8";"<5";"5";"7";"<5";"0"
"20221001";"20230501";"12MR";"00";"De Hobbit";"2353WB";"LEIDERDORP";"547";"Leiderdorp";"Zuid-Holland";"Bo";"Openbaar";"42504";"0";"<5";"5";"<5";"<5";"<5";"13";"12";"9";"6";"23";"0"
"20221001";"20230501";"12MS";"00";"De Keerkring";"1741WK";"SCHAGEN";"441";"Schagen";"Noord-Holland";"Bo";"Openbaar";"41438";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"5";"0"
"20221001";"20230501";"12MT";"00";"Obs De Sleutel";"5011EC";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"0";"0";"0";"0";"0";"8";"0";"8";"0";"6";"0"
"20221001";"20230501";"12MU";"00";"OBS de Voorpoort";"8325AZ";"VOLLENHOVE";"1708";"Steenwijkerland";"Overijssel";"Bo";"Openbaar";"41816";"0";"0";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12MY";"00";"OBS De Hasselbraam";"9351XZ";"LEEK";"1969";"Westerkwartier";"Groningen";"Bo";"Openbaar";"41571";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"6";"6";"5";"0"
"20221001";"20230501";"12MZ";"00";"Basissch Twa Yn Ien";"8539SX";"ECHTENERBRUG";"1940";"De Fryske Marren";"Friesland";"Bo";"Openbaar";"41856";"0";"0";"0";"0";"0";"0";"0";"0";"<5";"0";"0";"0"
"20221001";"20230501";"12NE";"00";"Basisschool den Biekurf";"4269VA";"BABYLONIENBROEK";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"0";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"0"
"20221001";"20230501";"12NF";"00";"Het Kofschip";"6903DK";"ZEVENAAR";"299";"Zevenaar";"Gelderland";"Bo";"Openbaar";"77235";"0";"<5";"<5";"<5";"0";"7";"0";"5";"0";"7";"<5";"0"
"20221001";"20230501";"12NG";"00";"De Eendragt";"3284XD";"ZUID-BEIJERLAND";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"0";"0";"<5";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12NI";"00";"Kindcentrum De Vossestaart";"6964AB";"HALL";"213";"Brummen";"Gelderland";"Bo";"Openbaar";"41566";"0";"0";"<5";"0";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20221001";"20230501";"12NK";"00";"Obs de Hietweide";"7391BW";"TWELLO";"285";"Voorst";"Gelderland";"Bo";"Openbaar";"41566";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12NL";"00";"OBS De Aventurijn";"8485JJ";"MUNNEKEBUREN";"98";"Weststellingwerf";"Friesland";"Bo";"Openbaar";"41631";"0";"0";"<5";"<5";"0";"0";"0";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"12NN";"00";"Obs De Bosrand";"3233AS";"OOSTVOORNE";"614";"Westvoorne";"Zuid-Holland";"Bo";"Openbaar";"41570";"0";"0";"<5";"0";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"12NO";"00";"Opb Dalton Bs de Tandem";"2264KW";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Openbaar";"41447";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"6";"<5";"<5";"0"
"20221001";"20230501";"12NS";"00";"Obs de Plaats";"1657LD";"ABBEKERK";"420";"Medemblik";"Noord-Holland";"Bo";"Openbaar";"41421";"0";"0";"5";"<5";"<5";"<5";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"12NS";"01";"Obs de Vijzel";"1691EJ";"HAUWERT";"420";"Medemblik";"Noord-Holland";"Bo";"Openbaar";"41421";"0";"0";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"0";"0"
"20221001";"20230501";"12NT";"00";"Burgerschool";"9101VR";"DOKKUM";"1970";"Noardeast-FryslÃn";"Friesland";"Bo";"Openbaar";"41492";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"9";"8";"15";"0"
"20221001";"20230501";"12NU";"00";"IKC de Stek";"4185NA";"EST";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"0";"0"
"20221001";"20230501";"12NX";"00";"Basisschool Hagen";"7009CZ";"DOETINCHEM";"222";"Doetinchem";"Gelderland";"Bo";"Openbaar";"41371";"0";"<5";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
