"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20231001";"12NS";"01";"Obs de Vijzel";"1691EJ";"HAUWERT";"420";"Medemblik";"Noord-Holland";"Bo";"Openbaar";"41421";"0";"<5";"9";"0";"0";"0";"11";"0";"<5";"10"
"20231001";"12NT";"00";"Burgerschool";"9101VR";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Openbaar";"41492";"<5";"16";"13";"0";"0";"11";"22";"0";"21";"12"
"20231001";"12NU";"00";"IKC de Stek";"4185NA";"EST";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12NX";"00";"Basisschool Hagen";"7009CZ";"DOETINCHEM";"222";"Doetinchem";"Gelderland";"Bo";"Openbaar";"41371";"5";"12";"7";"0";"0";"8";"16";"<5";"13";"10"
"20231001";"12OC";"00";"IKC Meester Siebering";"7938PS";"NIEUW-BALINGE";"1731";"Midden-Drenthe";"Drenthe";"Bo";"Openbaar";"41812";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12OF";"00";"Bs Wonderwijs";"6433CC";"HOENSBROEK";"917";"Heerlen";"Limburg";"Bo";"Protestants-Christelijk";"41516";"8";"16";"10";"0";"0";"13";"21";"<5";"20";"13"
"20231001";"12OK";"00";"Prinses Margrietschool";"3436GB";"NIEUWEGEIN";"356";"Nieuwegein";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"<5";"19";"31";"0";"0";"11";"42";"<5";"15";"36"
"20231001";"12ON";"00";"Nautilus";"1058VC";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"<5";"11";"13";"0";"0";"10";"17";"0";"16";"11"
"20231001";"12OQ";"00";"RK Basisschool Open Hof";"5052BL";"GOIRLE";"785";"Goirle";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31267";"<5";"15";"9";"0";"0";"9";"18";"<5";"9";"14"
"20231001";"12OR";"00";"Kindcentrum De Scharmhof";"9407EA";"ASSEN";"106";"Assen";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"5";"23";"11";"0";"0";"12";"27";"<5";"21";"16"
"20231001";"12OS";"00";"Bs  de Palster";"5403XC";"UDEN";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"<5";"11";"<5";"0";"<5";"8";"5";"<5";"9";"<5"
"20231001";"12OT";"00";"KC Berglaren";"5421HW";"GEMERT";"1652";"Gemert-Bakel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32580";"<5";"17";"12";"0";"<5";"13";"19";"0";"18";"15"
"20231001";"12OX";"00";"Dbs i.o. de Morgenzon";"7232CT";"WARNSVELD";"301";"Zutphen";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"8";"<5";"0";"0";"<5";"8";"<5";"10";"0"
"20231001";"12OY";"00";"Basissch De Viersprong";"6602GM";"WIJCHEN";"296";"Wijchen";"Gelderland";"Bo";"Rooms-Katholiek";"38001";"<5";"15";"19";"0";"0";"7";"28";"0";"14";"21"
"20231001";"12OZ";"00";"De Kardoen";"7731VW";"OMMEN";"175";"Ommen";"Overijssel";"Bo";"Protestants-Christelijk";"42744";"<5";"19";"6";"0";"<5";"8";"18";"<5";"16";"10"
"20231001";"12PA";"00";"Cbs TOV";"2742MG";"WADDINXVEEN";"627";"Waddinxveen";"Zuid-Holland";"Bo";"Protestants-Christelijk";"82785";"<5";"13";"13";"0";"0";"6";"24";"<5";"11";"18"
"20231001";"12PC";"00";"Basisschool De Regenboog";"5482BJ";"SCHIJNDEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40874";"<5";"17";"15";"0";"0";"9";"25";"<5";"25";"8"
"20231001";"12PC";"01";"Basisschool De Regenboog";"5482EG";"SCHIJNDEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40874";"<5";"15";"<5";"0";"<5";"10";"9";"<5";"12";"6"
"20231001";"12PF";"00";"Oec Bs Dd Hoeksteen";"3086HH";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"47595";"<5";"19";"8";"0";"0";"11";"18";"0";"12";"17"
"20231001";"12PG";"00";"Dominee Fortgensschool";"2253BE";"VOORSCHOTEN";"626";"Voorschoten";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40540";"0";"10";"16";"0";"0";"<5";"24";"0";"6";"20"
"20231001";"12PH";"00";"Chr. KC De Tweestroom";"3341GG";"HENDRIK-IDO-AMBACHT";"531";"Hendrik-Ido-Ambacht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"80433";"<5";"16";"8";"0";"0";"5";"20";"0";"8";"17"
"20231001";"12PI";"00";"Chr Bs de Duinroos";"2224XA";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"<5";"26";"30";"0";"0";"13";"44";"<5";"23";"32"
"20231001";"12PJ";"00";"CBS de Windroos";"9801GK";"ZUIDHORN";"1969";"Westerkwartier";"Groningen";"Bo";"Protestants-Christelijk";"41571";"0";"6";"22";"0";"0";"<5";"25";"<5";"12";"15"
"20231001";"12PK";"00";"Chr Bs de Regenboog";"9101DR";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"40788";"<5";"14";"6";"0";"0";"<5";"17";"0";"10";"11"
"20231001";"12PL";"00";"Kindcentrum De Groen";"7701AT";"DEDEMSVAART";"160";"Hardenberg";"Overijssel";"Bo";"Protestants-Christelijk";"40946";"<5";"10";"6";"0";"<5";"5";"12";"<5";"7";"10"
"20231001";"12PM";"00";"Basisschool De Ark";"1354EV";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Protestants-Christelijk";"40114";"<5";"8";"10";"0";"0";"<5";"17";"0";"5";"14"
"20231001";"12PU";"00";"Daltonschool De Vindplaats";"4721AC";"SCHIJF";"840";"Rucphen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"0";"7";"15";"0";"0";"0";"22";"0";"7";"15"
"20231001";"12PV";"00";"Basisschool Bosdael";"5953DM";"REUVER";"889";"Beesel";"Limburg";"Bo";"Rooms-Katholiek";"75597";"<5";"17";"11";"0";"<5";"12";"18";"<5";"18";"12"
"20231001";"12PX";"00";"Bs De Krabbenkooi";"4611KS";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Algemeen bijzonder";"40980";"<5";"13";"8";"0";"0";"11";"14";"<5";"15";"7"
"20231001";"12PY";"00";"Basissch Mikado";"5922BL";"VENLO";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"75597";"13";"20";"<5";"0";"<5";"17";"14";"5";"22";"7"
"20231001";"12QA";"00";"Basisschool Laetare";"8223ZR";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Rooms-Katholiek";"40950";"6";"7";"5";"0";"0";"8";"10";"<5";"11";"<5"
"20231001";"12QC";"00";"IKC Johan Willem Friso";"8932HN";"LEEUWARDEN";"80";"Leeuwarden";"Friesland";"Bo";"Protestants-Christelijk";"41419";"6";"40";"17";"0";"<5";"18";"44";"<5";"35";"25"
"20231001";"12QD";"00";"De Wijngaard";"3941LL";"DOORN";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Protestants-Christelijk";"41483";"0";"<5";"6";"0";"0";"<5";"7";"0";"6";"<5"
"20231001";"12QF";"00";"Basisschool De Wegwijzer";"1775AX";"MIDDENMEER";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Protestants-Christelijk";"79874";"<5";"7";"<5";"0";"0";"5";"6";"<5";"5";"5"
"20231001";"12QH";"00";"Basisschool De Fontein";"3641KN";"MIJDRECHT";"736";"De Ronde Venen";"Utrecht";"Bo";"Protestants-Christelijk";"41138";"<5";"19";"16";"0";"0";"<5";"33";"0";"12";"25"
"20231001";"12QI";"00";"Basisschool het Kompas";"1972RR";"IJMUIDEN";"453";"Velsen";"Noord-Holland";"Bo";"Protestants-Christelijk";"40257";"10";"39";"9";"0";"0";"29";"29";"<5";"31";"23"
"20231001";"12QK";"00";"RK Basissch Panta Rhei";"1316KX";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Rooms-Katholiek";"40950";"<5";"12";"16";"0";"0";"7";"25";"<5";"10";"21"
"20231001";"12QO";"00";"IKC Juliana";"3771KA";"BARNEVELD";"203";"Barneveld";"Gelderland";"Bo";"Protestants-Christelijk";"83579";"0";"<5";"24";"0";"0";"<5";"24";"0";"<5";"27"
"20231001";"12QP";"00";"Basisschool de Kameleon";"9658PC";"EEXTERVEEN";"1680";"Aa en Hunze";"Drenthe";"Bo";"Openbaar";"41899";"<5";"11";"5";"0";"0";"0";"17";"0";"9";"8"
"20231001";"12QQ";"00";"OBS Dirk van Dijk";"8265HE";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Openbaar";"41871";"6";"7";"7";"0";"<5";"9";"10";"0";"10";"10"
"20231001";"12QR";"00";"OBS de Woldstee";"9621TD";"SLOCHTEREN";"1952";"Midden-Groningen";"Groningen";"Bo";"Openbaar";"42761";"<5";"<5";"13";"0";"0";"<5";"15";"0";"8";"8"
"20231001";"12QU";"00";"De Bolster";"3818RL";"AMERSFOORT";"307";"Amersfoort";"Utrecht";"Bo";"Protestants-Christelijk";"30010";"0";"22";"36";"0";"0";"<5";"56";"0";"13";"45"
"20231001";"12QX";"00";"Obs de Kring";"5482HA";"SCHIJNDEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Openbaar";"40874";"0";"<5";"6";"0";"0";"<5";"7";"0";"5";"<5"
"20231001";"12RC";"00";"It Skriuwboerd";"9231CE";"SURHUISTERVEEN";"59";"Achtkarspelen";"Friesland";"Bo";"Openbaar";"41492";"0";"11";"17";"0";"0";"7";"21";"<5";"8";"19"
"20231001";"12RD";"00";"Obs Prof. Dr. Kohnstamm";"4461RE";"GOES";"664";"Goes";"Zeeland";"Bo";"Openbaar";"41582";"<5";"9";"9";"0";"0";"<5";"16";"0";"6";"13"
"20231001";"12RE";"00";"Obs Kamperfoelie";"1273LC";"HUIZEN";"406";"Huizen";"Noord-Holland";"Bo";"Openbaar";"41376";"0";"7";"0";"0";"0";"<5";"<5";"0";"6";"<5"
"20231001";"12RF";"00";"Skoalle De Dúnwizer";"9243SJ";"BAKKEVEEN";"86";"Opsterland";"Friesland";"Bo";"Openbaar";"41631";"<5";"11";"<5";"0";"0";"5";"11";"<5";"11";"<5"
"20231001";"12RH";"00";"OBS De Duykeldam";"8255AR";"SWIFTERBANT";"303";"Dronten";"Flevoland";"Bo";"Openbaar";"41813";"<5";"<5";"<5";"0";"0";"5";"5";"<5";"6";"<5"
"20231001";"12RI";"00";"BS De Eendracht";"4417CA";"HANSWEERT";"703";"Reimerswaal";"Zeeland";"Bo";"Openbaar";"41778";"0";"<5";"<5";"0";"0";"<5";"5";"0";"<5";"<5"
"20231001";"12RL";"00";"Johan Frisoschool";"3448DX";"WOERDEN";"632";"Woerden";"Utrecht";"Bo";"Protestants-Christelijk";"41286";"<5";"9";"17";"0";"0";"<5";"25";"<5";"7";"20"
"20231001";"12RM";"00";"Sint Bernardus";"3116JB";"SCHIEDAM";"606";"Schiedam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"22725";"<5";"16";"15";"0";"<5";"10";"23";"<5";"14";"17"
"20231001";"12RO";"00";"Joppeschool";"7215AD";"JOPPE";"262";"Lochem";"Gelderland";"Bo";"Rooms-Katholiek";"23128";"0";"7";"16";"0";"0";"5";"18";"<5";"8";"13"
"20231001";"12RS";"00";"Kindcentrum Natuurlijk!";"2132AV";"HOOFDDORP";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Protestants-Christelijk";"42683";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20231001";"12RU";"00";"SWS Vivace";"2401VP";"ALPHEN AAN DEN RIJN";"484";"Alphen aan den Rijn";"Zuid-Holland";"Bo";"Rooms-Katholiek";"28601";"<5";"9";"11";"0";"<5";"8";"11";"<5";"11";"9"
"20231001";"12RV";"00";"Pr Willem Alexandersch";"3862KG";"NIJKERK";"267";"Nijkerk";"Gelderland";"Bo";"Protestants-Christelijk";"41337";"<5";"14";"8";"0";"0";"<5";"22";"0";"9";"15"
"20231001";"12RW";"00";"Marnixschool";"8266BA";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Protestants-Christelijk";"41125";"<5";"13";"9";"0";"0";"9";"16";"<5";"20";"<5"
"20231001";"12SE";"00";"Basisschool Dommelrode";"5492BJ";"SINT-OEDENRODE";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"<5";"9";"7";"0";"0";"<5";"16";"<5";"10";"9"
"20231001";"12SK";"00";"Basissch de Sterredans";"6522HE";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"<5";"20";"27";"0";"0";"<5";"44";"<5";"15";"29"
"20231001";"12SL";"00";"Gabrielschool";"2613VX";"DELFT";"503";"Delft";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"<5";"8";"13";"0";"0";"<5";"22";"<5";"9";"14"
"20231001";"12SL";"01";"Gabrielschool";"2614SH";"DELFT";"503";"Delft";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"<5";"11";"12";"0";"0";"<5";"20";"5";"7";"12"
"20231001";"12SM";"00";"Bs v Daltonond Helen Parkhurst";"5043LA";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48101";"<5";"22";"15";"0";"0";"9";"30";"0";"19";"20"
"20231001";"12SP";"00";"Basisschool de Triangel";"6235BP";"ULESTRATEN";"938";"Meerssen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"<5";"<5";"16";"0";"0";"5";"15";"0";"<5";"16"
"20231001";"12SR";"00";"De Wilde Wingerd";"3608TK";"MAARSSEN";"1904";"Stichtse Vecht";"Utrecht";"Bo";"Rooms-Katholiek";"52131";"<5";"9";"9";"0";"<5";"<5";"16";"<5";"13";"5"
"20231001";"12ST";"00";"CBS 't Kompas";"8304GA";"EMMELOORD";"171";"Noordoostpolder";"Flevoland";"Bo";"Protestants-Christelijk";"40662";"<5";"15";"5";"0";"0";"13";"11";"0";"23";"<5"
"20231001";"12SU";"00";"Basisschool Pr Beatrix";"8322AK";"URK";"184";"Urk";"Flevoland";"Bo";"Protestants-Christelijk";"53015";"<5";"21";"14";"0";"<5";"10";"27";"<5";"15";"21"
"20231001";"12SW";"00";"Basisschool Geert Grote";"8023CC";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Rooms-Katholiek";"40888";"<5";"18";"29";"0";"0";"7";"44";"0";"21";"30"
"20231001";"12SY";"00";"Kindcentrum De Vaart";"1703NK";"HEERHUGOWAARD";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"0";"10";"13";"0";"0";"<5";"20";"0";"10";"13"
"20231001";"12TB";"00";"Basisschool de Bron";"7671KB";"VRIEZENVEEN";"1700";"Twenterand";"Overijssel";"Bo";"Protestants-Christelijk";"61751";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"5";"<5"
"20231001";"12TD";"00";"Sint Petrusbasisschool";"1131KX";"VOLENDAM";"385";"Edam-Volendam";"Noord-Holland";"Bo";"Rooms-Katholiek";"72853";"0";"16";"27";"0";"0";"6";"37";"<5";"18";"24"
"20231001";"12TE";"00";"De Esch";"7577PL";"OLDENZAAL";"173";"Oldenzaal";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"0";"6";"20";"0";"0";"5";"21";"<5";"<5";"20"
"20231001";"12TF";"00";"het Duet";"1421BN";"UITHOORN";"451";"Uithoorn";"Noord-Holland";"Bo";"Rooms-Katholiek";"40581";"5";"22";"24";"0";"<5";"13";"37";"<5";"18";"32"
"20231001";"12TH";"00";"Basisschool de Haren";"5233HG";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"11";"18";"5";"0";"0";"16";"18";"7";"16";"11"
"20231001";"12TK";"00";"PC Basissch Pr Beatrix";"7441HR";"NIJVERDAL";"163";"Hellendoorn";"Overijssel";"Bo";"Protestants-Christelijk";"85600";"0";"<5";"8";"0";"0";"<5";"10";"0";"<5";"10"
"20231001";"12TL";"00";"IKC Johannes Post";"8602BK";"SNEEK";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"7";"19";"7";"0";"0";"16";"17";"<5";"21";"10"
"20231001";"12TM";"00";"De Driemaster";"1034SG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"<5";"25";"21";"0";"<5";"12";"34";"<5";"19";"27"
"20231001";"12TO";"00";"Obs de Spreng";"8181XW";"HEERDE";"246";"Heerde";"Gelderland";"Bo";"Openbaar";"41345";"<5";"<5";"<5";"0";"0";"<5";"5";"0";"7";"<5"
"20231001";"12TR";"00";"OBS De Vlinder";"9561GN";"TER APEL";"1950";"Westerwolde";"Groningen";"Bo";"Openbaar";"10925";"<5";"15";"5";"0";"0";"5";"18";"0";"10";"13"
"20231001";"12TS";"00";"IKC Het Groene Hart";"7921HG";"ZUIDWOLDE DR";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"<5";"13";"16";"0";"0";"11";"21";"<5";"19";"12"
"20231001";"12TT";"00";"De Wijde Veert";"1723AB";"NOORD-SCHARWOUDE";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Openbaar";"41364";"5";"23";"31";"0";"<5";"12";"46";"0";"23";"36"
"20231001";"12TU";"00";"De Mient";"1733AZ";"NIEUWE NIEDORP";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"6";"11";"5";"0";"0";"10";"12";"<5";"13";"5"
"20231001";"12TV";"00";"Daltonschool Ees";"9536PN";"EES";"1681";"Borger-Odoorn";"Drenthe";"Bo";"Openbaar";"42554";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20231001";"12TX";"00";"De Kustlijn";"1902DH";"CASTRICUM";"383";"Castricum";"Noord-Holland";"Bo";"Openbaar";"41191";"0";"<5";"15";"0";"0";"0";"17";"<5";"<5";"13"
"20231001";"12TZ";"00";"Cantecleer";"7694AX";"KLOOSTERHAAR";"160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"<5";"10";"<5";"0";"0";"<5";"11";"0";"5";"10"
"20231001";"12UA";"00";"Openbare Daltonsch Rhenen-Elst";"3921EK";"ELST UT";"340";"Rhenen";"Utrecht";"Bo";"Openbaar";"41461";"<5";"9";"9";"0";"0";"8";"13";"0";"8";"13"
"20231001";"12UE";"00";"Obs 't Want";"3238AP";"ZWARTEWAAL";"1992";"Voorne aan Zee";"Zuid-Holland";"Bo";"Openbaar";"41570";"<5";"11";"<5";"0";"0";"8";"6";"<5";"9";"<5"
"20231001";"12UM";"00";"Obs de Marke";"9301JD";"RODEN";"1699";"Noordenveld";"Drenthe";"Bo";"Openbaar";"42854";"0";"<5";"25";"0";"0";"0";"29";"0";"5";"24"
"20231001";"12UO";"00";"Professor Casimirschool";"2271TX";"VOORBURG";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Openbaar";"41447";"0";"7";"23";"0";"0";"<5";"28";"0";"<5";"27"
"20231001";"12UP";"00";"Basisschool De Dubbeldekker";"3281LK";"NUMANSDORP";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"<5";"8";"6";"0";"0";"8";"8";"<5";"7";"7"
"20231001";"12UR";"00";"OBS H.W. Heuvelschool";"7271GD";"BORCULO";"1859";"Berkelland";"Gelderland";"Bo";"Openbaar";"41413";"0";"6";"14";"0";"0";"5";"15";"<5";"8";"11"
"20231001";"12UU";"00";"De Wielewaal";"1742JM";"SCHAGEN";"441";"Schagen";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"7";"5";"0";"0";"6";"9";"<5";"6";"5"
"20231001";"12UV";"00";"OBS De Fonkel";"5043BE";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Openbaar";"41611";"<5";"7";"5";"0";"<5";"6";"7";"<5";"8";"5"
"20231001";"12UZ";"00";"Het Spectrum";"7902HM";"HOOGEVEEN";"118";"Hoogeveen";"Drenthe";"Bo";"Openbaar";"42557";"<5";"26";"16";"0";"0";"18";"27";"5";"24";"16"
"20231001";"12VA";"00";"BS Nijenoert";"9351HT";"LEEK";"1969";"Westerkwartier";"Groningen";"Bo";"Openbaar";"41571";"<5";"17";"18";"0";"0";"6";"30";"<5";"14";"21"
"20231001";"12VB";"00";"Obs de Berenburcht";"4501BR";"OOSTBURG";"1714";"Sluis";"Zeeland";"Bo";"Openbaar";"41637";"<5";"8";"<5";"0";"0";"5";"7";"0";"9";"<5"
"20231001";"12VC";"00";"De Korf";"3026XJ";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"5";"8";"8";"0";"0";"13";"8";"<5";"7";"10"
"20231001";"12VD";"00";"Regioskoalle de Greidefûgel";"8834XM";"BAARD";"80";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41856";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12VE";"00";"Basissch de Driemaster";"1931VE";"EGMOND AAN ZEE";"373";"Bergen (NH.)";"Noord-Holland";"Bo";"Openbaar";"41191";"0";"9";"0";"0";"0";"<5";"5";"0";"<5";"5"
"20231001";"12VF";"00";"Bs Pr Willem Alexander";"4266EH";"EETHEN";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"0";"6";"5";"0";"0";"<5";"8";"0";"<5";"10"
"20231001";"12VH";"00";"'t Kraaienest";"3265BH";"PIERSHIL";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20231001";"12VJ";"00";"OBS J.H. Isings";"7399AG";"EMPE";"213";"Brummen";"Gelderland";"Bo";"Openbaar";"41566";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12VK";"00";"Obs Hurdegarijp";"9254CS";"HURDEGARYP";"737";"Tytsjerksteradiel";"Friesland";"Bo";"Openbaar";"41735";"<5";"<5";"9";"0";"0";"<5";"12";"<5";"<5";"11"
"20231001";"12VM";"00";"Bs Dorpssch de Blesse";"8397GV";"DE BLESSE";"98";"Weststellingwerf";"Friesland";"Bo";"Openbaar";"41631";"0";"<5";"<5";"0";"0";"<5";"6";"0";"<5";"<5"
"20231001";"12VN";"00";"OBS Beukenlaan";"9674CC";"WINSCHOTEN";"1895";"Oldambt";"Groningen";"Bo";"Openbaar";"41613";"0";"17";"10";"0";"0";"8";"19";"0";"9";"18"
"20231001";"12VO";"00";"OBS Het Overbos";"3233VL";"OOSTVOORNE";"1992";"Voorne aan Zee";"Zuid-Holland";"Bo";"Openbaar";"41570";"0";"18";"11";"0";"0";"<5";"27";"0";"11";"18"
"20231001";"12VQ";"00";"Basisschool de Cantharel";"3852ZX";"ERMELO";"233";"Ermelo";"Gelderland";"Bo";"Openbaar";"41345";"<5";"19";"10";"0";"0";"<5";"26";"0";"13";"17"
"20231001";"12VS";"00";"Basissch de Langereis";"1645PN";"URSEM";"1598";"Koggenland";"Noord-Holland";"Bo";"Openbaar";"41421";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12VU";"00";"Nynke van Hichtumschool";"9101XN";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Openbaar";"41492";"<5";"6";"<5";"0";"0";"<5";"6";"0";"6";"<5"
"20231001";"12VV";"00";"De Wielewaal";"4175HA";"HAAFTEN";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"0";"<5";"5";"0";"0";"<5";"6";"<5";"<5";"<5"
"20231001";"12VX";"00";"Basisschool Hogenkamp";"7003DJ";"DOETINCHEM";"222";"Doetinchem";"Gelderland";"Bo";"Openbaar";"41371";"8";"26";"25";"0";"<5";"11";"47";"<5";"19";"39"
"20231001";"12WB";"00";"Basisschool Steenvoorde";"2285VD";"RIJSWIJK ZH";"603";"Rijswijk";"Zuid-Holland";"Bo";"Openbaar";"41441";"9";"22";"<5";"0";"0";"16";"19";"<5";"19";"13"
"20231001";"12WD";"00";"BS de Vlindertuin";"6446SR";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Protestants-Christelijk";"41516";"<5";"20";"20";"0";"0";"7";"36";"<5";"17";"25"
"20231001";"12WE";"00";"De Fontein";"4827GA";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41001";"<5";"22";"14";"0";"0";"18";"21";"<5";"27";"10"
"20231001";"12WF";"00";"Petraschool";"8072AL";"NUNSPEET";"302";"Nunspeet";"Gelderland";"Bo";"Protestants-Christelijk";"24533";"0";"23";"17";"0";"0";"13";"27";"<5";"18";"19"
"20231001";"12WI";"00";"RK Basisschool de Regenboog";"5051KR";"GOIRLE";"785";"Goirle";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31267";"<5";"7";"14";"0";"0";"7";"17";"<5";"11";"11"
"20231001";"12WJ";"00";"IKC Raam";"5403AG";"UDEN";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"9";"22";"8";"0";"<5";"12";"26";"0";"17";"22"
"20231001";"12WL";"00";"Het Carillon";"8031HL";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Protestants-Christelijk";"40934";"<5";"6";"7";"0";"0";"<5";"12";"0";"<5";"12"
"20231001";"12WM";"00";"De Coppele";"5061TB";"OISTERWIJK";"824";"Oisterwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40947";"<5";"14";"9";"0";"0";"5";"19";"<5";"10";"13"
"20231001";"12WN";"00";"Antonius";"6603CZ";"WIJCHEN";"296";"Wijchen";"Gelderland";"Bo";"Rooms-Katholiek";"38001";"<5";"6";"<5";"0";"0";"0";"12";"0";"7";"5"
"20231001";"12WO";"00";"PC Basisschool De Triangel";"7738PA";"WITHAREN";"175";"Ommen";"Overijssel";"Bo";"Protestants-Christelijk";"42744";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12WS";"00";"Achtsprong";"1102JA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Samenwerking PC, RK";"41716";"9";"9";"5";"0";"<5";"11";"11";"<5";"14";"5"
"20231001";"12WT";"00";"Chr Basissch De Klaver";"3083VH";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"47595";"<5";"32";"21";"0";"<5";"20";"35";"<5";"33";"19"
"20231001";"12WU";"00";"Gevers Deynootschool";"2251CT";"VOORSCHOTEN";"626";"Voorschoten";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40540";"<5";"10";"15";"0";"0";"8";"20";"<5";"10";"16"
