"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20241001";"10SX";"00";"Basisschool 't Palet";"3832JN";"LEUSDEN";"0327";"Leusden";"Utrecht";"Bo";"Openbaar";"41886";"<5";"29";"31";"0";"0";"9";"52";"0";"15";"46"
"20241001";"10SZ";"00";"OBS Futura";"9679JE";"SCHEEMDA";"1895";"Oldambt";"Groningen";"Bo";"Openbaar";"41613";"<5";"19";"15";"0";"0";"5";"30";"0";"11";"24"
"20241001";"10TA";"00";"OBS Het Oelebred";"9482PP";"TYNAARLO";"1730";"Tynaarlo";"Drenthe";"Bo";"Openbaar";"41851";"0";"5";"5";"0";"0";"<5";"7";"0";"<5";"6"
"20241001";"10TB";"00";"Burg de Ruiterschool";"8374KG";"KUINRE";"1708";"Steenwijkerland";"Overijssel";"Bo";"Openbaar";"41816";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"5"
"20241001";"10TC";"00";"Opb Basissch de Polsstok";"2825BE";"BERKENWOUDE";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Openbaar";"41401";"0";"<5";"<5";"0";"0";"0";"5";"0";"<5";"<5"
"20241001";"10TE";"00";"Basisschool Brookschole";"7475PW";"MARKELO";"1735";"Hof van Twente";"Overijssel";"Bo";"Openbaar";"41785";"0";"0";"5";"0";"0";"0";"5";"0";"0";"5"
"20241001";"10TH";"00";"BS De Zuidwester";"9471PS";"ZUIDLAREN";"1730";"Tynaarlo";"Drenthe";"Bo";"Openbaar";"41851";"0";"5";"7";"0";"0";"0";"12";"0";"5";"7"
"20241001";"10TO";"00";"Basisschool de Eiber";"7701VE";"DEDEMSVAART";"0160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"10";"8";"0";"0";"<5";"14";"0";"5";"13"
"20241001";"10TP";"00";"Obs de Elsakker";"9337PB";"WESTERVELDE";"1699";"Noordenveld";"Drenthe";"Bo";"Openbaar";"42854";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"10TR";"00";"De Singel";"4701HL";"ROOSENDAAL";"1674";"Roosendaal";"Noord-Brabant";"Bo";"Openbaar";"41471";"<5";"11";"10";"0";"0";"5";"18";"0";"8";"15"
"20241001";"10TT";"00";"De Spelwert";"5301WE";"ZALTBOMMEL";"0297";"Zaltbommel";"Gelderland";"Bo";"Openbaar";"41633";"6";"16";"6";"0";"<5";"10";"16";"<5";"18";"7"
"20241001";"10UA";"00";"Merwedeschool";"3372XG";"HARDINXVELD-GIESSENDAM";"0523";"Hardinxveld-Giessendam";"Zuid-Holland";"Bo";"Openbaar";"41386";"<5";"11";"8";"0";"0";"6";"17";"<5";"10";"12"
"20241001";"10UB";"00";"De Straap";"5709KG";"HELMOND";"0794";"Helmond";"Noord-Brabant";"Bo";"Openbaar";"41349";"<5";"7";"8";"0";"0";"12";"7";"0";"13";"6"
"20241001";"10UD";"00";"Obs De Molenvliet";"3243AM";"STAD AAN 'T HARINGVLIET";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Openbaar";"41502";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"10UG";"00";"Jenaplanschool de Buizerd";"6601AT";"WIJCHEN";"0296";"Wijchen";"Gelderland";"Bo";"Openbaar";"38001";"<5";"16";"13";"0";"<5";"8";"22";"<5";"16";"14"
"20241001";"10UJ";"00";"De Boomhut";"7471EL";"GOOR";"1735";"Hof van Twente";"Overijssel";"Bo";"Openbaar";"41785";"6";"13";"5";"0";"<5";"8";"15";"<5";"15";"8"
"20241001";"10UK";"00";"Basisschool Het Mozaiek";"4142EM";"LEERDAM";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Openbaar";"41638";"<5";"11";"<5";"0";"0";"8";"10";"0";"7";"11"
"20241001";"10UN";"00";"IKC 't Oelebröd";"7963BZ";"RUINEN";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"<5";"10";"15";"0";"0";"9";"19";"<5";"13";"14"
"20241001";"10UP";"00";"OBS Camelot";"5403XC";"UDEN";"1991";"Maashorst";"Noord-Brabant";"Bo";"Openbaar";"75388";"10";"14";"<5";"0";"<5";"11";"11";"7";"15";"<5"
"20241001";"10UU";"00";"Basisschool Op Avontuur";"1767CD";"KOLHORN";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"6";"<5";"0";"0";"5";"5";"0";"<5";"8"
"20241001";"10UW";"00";"Dr Theun de Vriesskoalle";"9269NZ";"FEANWALDEN";"1891";"Dantumadiel";"Friesland";"Bo";"Openbaar";"41492";"<5";"7";"16";"0";"0";"<5";"23";"0";"5";"19"
"20241001";"10UZ";"00";"De Schovenhorst";"3881NC";"PUTTEN";"0273";"Putten";"Gelderland";"Bo";"Openbaar";"41345";"<5";"16";"10";"0";"0";"6";"23";"0";"20";"9"
"20241001";"10VA";"00";"Basisschool Jan Thies";"9451KE";"ROLDE";"1680";"Aa en Hunze";"Drenthe";"Bo";"Openbaar";"41899";"<5";"18";"14";"0";"0";"5";"28";"0";"10";"23"
"20241001";"10VB";"00";"obs 't Padland";"1606NL";"VENHUIZEN";"0498";"Drechterland";"Noord-Holland";"Bo";"Openbaar";"13662";"<5";"8";"7";"0";"0";"<5";"15";"0";"8";"8"
"20241001";"10VC";"00";"Kindcentrum Hagewinde";"7384AS";"WILP";"0285";"Voorst";"Gelderland";"Bo";"Openbaar";"41566";"<5";"10";"5";"0";"0";"7";"10";"<5";"8";"8"
"20241001";"10VD";"00";"Opb Basissch de Margriet";"2262EA";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Openbaar";"41447";"0";"<5";"9";"0";"0";"0";"11";"0";"0";"11"
"20241001";"10VH";"00";"Basisschool Jan Ligthart";"9903ET";"APPINGEDAM";"1979";"Eemsdelta";"Groningen";"Bo";"Openbaar";"41574";"<5";"23";"6";"0";"0";"12";"20";"<5";"19";"10"
"20241001";"10VK";"00";"Daltonschool Oegstgeest";"2343BK";"OEGSTGEEST";"0579";"Oegstgeest";"Zuid-Holland";"Bo";"Openbaar";"13682";"<5";"8";"14";"0";"<5";"<5";"19";"<5";"7";"15"
"20241001";"10VM";"00";"Basisschool De Kei";"1777AC";"HIPPOLYTUSHOEF";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"0";"12";"10";"0";"0";"6";"16";"0";"7";"15"
"20241001";"10VP";"00";"De Blauwe Morgenster";"1462JL";"MIDDENBEEMSTER";"0439";"Purmerend";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"35";"18";"0";"0";"9";"46";"<5";"26";"25"
"20241001";"10VR";"00";"AZC-school Oisterwijk";"5062SV";"OISTERWIJK";"0824";"Oisterwijk";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"10VU";"00";"Opb Basissch de Wiekslag";"1841GR";"STOMPETOREN";"0361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"41191";"<5";"18";"7";"0";"0";"11";"15";"0";"14";"12"
"20241001";"10VV";"00";"OBS De Kirreweie";"4328AR";"BURGH-HAAMSTEDE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Openbaar";"41557";"<5";"7";"<5";"0";"<5";"<5";"9";"0";"<5";"9"
"20241001";"10WF";"00";"De Plataan";"1951CD";"VELSEN-NOORD";"0453";"Velsen";"Noord-Holland";"Bo";"Rooms-Katholiek";"26158";"<5";"21";"8";"0";"<5";"15";"17";"0";"17";"16"
"20241001";"10WG";"00";"Basisschool Valkenburg";"6301GM";"VALKENBURG LB";"0994";"Valkenburg aan de Geul";"Limburg";"Bo";"Rooms-Katholiek";"41506";"<5";"16";"12";"0";"0";"<5";"27";"0";"17";"14"
"20241001";"10WH";"00";"Basisschool de Vlashof";"5011JB";"TILBURG";"0855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"<5";"11";"<5";"0";"0";"9";"8";"<5";"10";"5"
"20241001";"10WI";"00";"Prins Mauritsschool";"2628GJ";"DELFT";"0503";"Delft";"Zuid-Holland";"Bo";"Reformatorisch";"26613";"6";"15";"34";"0";"<5";"9";"45";"<5";"19";"33"
"20241001";"10WN";"00";"Bs `t Carillon";"7141BV";"GROENLO";"1586";"Oost Gelre";"Gelderland";"Bo";"Rooms-Katholiek";"40812";"<5";"6";"7";"0";"0";"<5";"12";"0";"5";"9"
"20241001";"10WO";"00";"Basisschool de Hussel";"1613AL";"GROOTEBROEK";"0532";"Stede Broec";"Noord-Holland";"Bo";"Rooms-Katholiek";"28563";"<5";"25";"10";"0";"0";"11";"25";"<5";"22";"13"
"20241001";"10WQ";"00";"Moerschans";"4561ZX";"HULST";"0677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"<5";"5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"10WT";"00";"De Cirkel";"1188AM";"AMSTELVEEN";"0362";"Amstelveen";"Noord-Holland";"Bo";"Rooms-Katholiek";"40020";"10";"26";"19";"0";"0";"15";"40";"<5";"28";"25"
"20241001";"10WU";"00";"De Dassenburcht";"5671VP";"NUENEN";"0820";"Nuenen c.a.";"Noord-Brabant";"Bo";"Interconfessioneel";"40557";"<5";"26";"28";"0";"<5";"9";"47";"<5";"16";"40"
"20241001";"10WW";"00";"KC De Samenstroom";"5421VA";"GEMERT";"1652";"Gemert-Bakel";"Noord-Brabant";"Bo";"Samenwerking PC, RK";"32580";"<5";"27";"30";"0";"<5";"17";"43";"<5";"26";"33"
"20241001";"10XB";"00";"RK Basissch JF Kennedy";"7203JD";"ZUTPHEN";"0301";"Zutphen";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"<5";"14";"8";"0";"<5";"6";"17";"0";"10";"14"
"20241001";"10XC";"00";"P.C.B.S. 't Noorderlicht";"4463GW";"GOES";"0664";"Goes";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"<5";"6";"7";"0";"0";"<5";"12";"0";"10";"5"
"20241001";"10XE";"00";"De Parelburcht";"4388VL";"OOST-SOUBURG";"0718";"Vlissingen";"Zeeland";"Bo";"Protestants-Christelijk";"42653";"5";"20";"11";"0";"0";"19";"17";"<5";"12";"22"
"20241001";"10XF";"00";"'t Carillon";"4876XB";"ETTEN-LEUR";"0777";"Etten-Leur";"Noord-Brabant";"Bo";"Rooms-Katholiek";"55303";"0";"15";"14";"0";"<5";"8";"20";"0";"11";"18"
"20241001";"10XJ";"00";"Kbs De Eerste Rith";"4813GM";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"<5";"23";"15";"0";"0";"5";"36";"<5";"10";"30"
"20241001";"10XK";"00";"Mariaschool v Kath Bso";"2282SE";"RIJSWIJK ZH";"0603";"Rijswijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"<5";"18";"7";"0";"<5";"9";"15";"0";"10";"16"
"20241001";"10XM";"00";"RK Basissch Klippeholm";"2133DW";"HOOFDDORP";"0394";"Haarlemmermeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"42683";"<5";"21";"29";"0";"0";"10";"44";"<5";"17";"36"
"20241001";"10XO";"00";"Basisschool de Hoeven";"6641WR";"BEUNINGEN GLD";"0209";"Beuningen";"Gelderland";"Bo";"Rooms-Katholiek";"41340";"<5";"17";"16";"0";"0";"8";"29";"<5";"19";"17"
"20241001";"10XP";"00";"'t Kampke";"7635LT";"LATTROP-BREKLENKAMP";"1774";"Dinkelland";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"0";"<5";"7";"0";"0";"<5";"9";"0";"<5";"6"
"20241001";"10XR";"00";"Petrus' Banden";"5802BC";"VENRAY";"0984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"44397";"<5";"33";"28";"0";"0";"8";"54";"0";"21";"41"
"20241001";"10XS";"00";"RK Bs de Korenbloem";"8101EN";"RAALTE";"0177";"Raalte";"Overijssel";"Bo";"Rooms-Katholiek";"40894";"<5";"18";"12";"0";"0";"13";"20";"0";"15";"18"
"20241001";"10XU";"00";"IKC Het Baken";"8862BB";"HARLINGEN";"0072";"Harlingen";"Friesland";"Bo";"Protestants-Christelijk";"42656";"<5";"11";"<5";"0";"0";"<5";"14";"0";"7";"9"
"20241001";"10XV";"00";"Het Gele Park basisonderwijs";"7131BH";"LICHTENVOORDE";"1586";"Oost Gelre";"Gelderland";"Bo";"Rooms-Katholiek";"42828";"0";"23";"12";"0";"0";"9";"26";"0";"23";"12"
"20241001";"10YA";"00";"Mijndert vd Thynenschool";"7741XM";"COEVORDEN";"0109";"Coevorden";"Drenthe";"Bo";"Protestants-Christelijk";"41052";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5"
"20241001";"10YD";"00";"Tusken de Marren";"8551NL";"WOUDSEND";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Rooms-Katholiek";"41000";"<5";"10";"5";"0";"0";"8";"9";"0";"9";"8"
"20241001";"10YE";"00";"RK Basissch Vlasgaard";"5411EA";"ZEELAND";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"<5";"23";"20";"0";"0";"5";"39";"0";"16";"28"
"20241001";"10YF";"00";"Basisschool De Diamant";"5991BN";"BAARLO LB";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"75597";"8";"14";"21";"0";"0";"9";"34";"<5";"14";"28"
"20241001";"10YG";"00";"Basisschool 't Molenveld";"5351CC";"BERGHEM";"0828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"75388";"<5";"21";"24";"0";"0";"9";"38";"0";"18";"29"
"20241001";"10YH";"00";"Chr Basissch Beurthonk";"3984MB";"ODIJK";"0312";"Bunnik";"Utrecht";"Bo";"Protestants-Christelijk";"35466";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"10YI";"00";"De Pijler";"3404CV";"IJSSELSTEIN";"0353";"IJsselstein";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"<5";"13";"10";"0";"0";"6";"19";"<5";"9";"15"
"20241001";"10YK";"00";"PC Bs Ichthus";"2872AM";"SCHOONHOVEN";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41532";"<5";"9";"16";"0";"<5";"<5";"22";"0";"8";"19"
"20241001";"10YO";"00";"CBS De Hoeksteen";"9301VC";"RODEN";"1699";"Noordenveld";"Drenthe";"Bo";"Protestants-Christelijk";"41571";"<5";"6";"19";"0";"0";"<5";"24";"0";"9";"17"
"20241001";"10YP";"00";"Kindcentrum De MarsWeijde";"7773DE";"HARDENBERG";"0160";"Hardenberg";"Overijssel";"Bo";"Protestants-Christelijk";"40946";"<5";"31";"29";"0";"0";"20";"42";"0";"24";"38"
"20241001";"10YQ";"00";"Dalton Kindcentrum Jonglaren";"9471JD";"ZUIDLAREN";"1730";"Tynaarlo";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"0";"6";"6";"0";"0";"0";"12";"0";"<5";"8"
"20241001";"10YR";"00";"St Henricus-School";"7891KN";"KLAZIENAVEEN";"0114";"Emmen";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"<5";"13";"<5";"0";"0";"6";"15";"<5";"12";"8"
"20241001";"10YS";"00";"Cbs de Frissel";"9269SN";"FEANWALDEN";"1891";"Dantumadiel";"Friesland";"Bo";"Protestants-Christelijk";"41039";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"10YW";"00";"cbs de Parel";"4533DW";"TERNEUZEN";"0715";"Terneuzen";"Zeeland";"Bo";"Protestants-Christelijk";"40803";"<5";"10";"8";"0";"0";"<5";"18";"<5";"7";"14"
"20241001";"10YZ";"00";"RK Basisschool St Jozef";"3421XL";"OUDEWATER";"0589";"Oudewater";"Utrecht";"Bo";"Rooms-Katholiek";"40765";"5";"15";"14";"0";"0";"13";"21";"<5";"15";"17"
"20241001";"10ZF";"00";"RK Bs de Verburchhof";"2685RS";"POELDIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20671";"5";"20";"28";"0";"<5";"14";"38";"<5";"26";"24"
"20241001";"10ZK";"00";"RK Basissch de Regenboog";"5921AZ";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"75597";"17";"15";"9";"0";"<5";"14";"24";"<5";"27";"12"
"20241001";"10ZM";"00";"Kbs Kievitsloop";"4823JJ";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"<5";"15";"12";"0";"0";"7";"23";"<5";"19";"10"
"20241001";"10ZN";"00";"IKC Regenboog";"5348HL";"OSS";"0828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"75388";"<5";"<5";"<5";"0";"0";"5";"<5";"<5";"<5";"<5"
"20241001";"10ZO";"00";"De Vlieger";"5408XL";"VOLKEL";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"<5";"12";"12";"0";"0";"12";"15";"0";"12";"15"
"20241001";"10ZO";"02";"De Vlieger";"5408XA";"VOLKEL";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"10ZS";"00";"Cbs de Linge";"4421JS";"KAPELLE";"0678";"Kapelle";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"0";"6";"<5";"0";"0";"<5";"7";"0";"<5";"9"
"20241001";"10ZT";"00";"Chr Bs de Paasberg";"6862CC";"OOSTERBEEK";"0274";"Renkum";"Gelderland";"Bo";"Protestants-Christelijk";"40812";"0";"10";"12";"0";"0";"<5";"20";"0";"7";"15"
"20241001";"10ZU";"00";"KC Op Zee";"2202SP";"NOORDWIJK ZH";"0575";"Noordwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40967";"<5";"15";"15";"0";"0";"5";"26";"0";"16";"15"
"20241001";"10ZW";"00";"Basisschool De Liaan";"5988CS";"HELDEN";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"47959";"<5";"15";"12";"0";"0";"8";"21";"0";"14";"15"
"20241001";"10ZY";"00";"Basisschool de Molenwiek";"1611XE";"BOVENKARSPEL";"0532";"Stede Broec";"Noord-Holland";"Bo";"Rooms-Katholiek";"28563";"<5";"16";"10";"0";"<5";"15";"13";"<5";"11";"15"
"20241001";"10ZZ";"00";"De Parel";"1273EG";"HUIZEN";"0406";"Huizen";"Noord-Holland";"Bo";"Protestants-Christelijk";"41293";"0";"13";"14";"0";"0";"6";"21";"0";"13";"14"
"20241001";"11AK";"00";"Basisschool Anloo";"9467PH";"ANLOO";"1680";"Aa en Hunze";"Drenthe";"Bo";"Openbaar";"41899";"0";"<5";"<5";"0";"0";"<5";"5";"0";"<5";"<5"
"20241001";"11AL";"00";"Obs De Sleutel";"7433EL";"SCHALKHAAR";"0150";"Deventer";"Overijssel";"Bo";"Openbaar";"41862";"<5";"7";"12";"0";"<5";"<5";"17";"0";"12";"9"
"20241001";"11AM";"00";"obs Het Palet Hattem";"8051XS";"HATTEM";"0244";"Hattem";"Gelderland";"Bo";"Openbaar";"42623";"<5";"16";"25";"0";"0";"<5";"38";"0";"14";"28"
"20241001";"11AO";"00";"OBS De Springplank";"9628TK";"SIDDEBUREN";"1952";"Midden-Groningen";"Groningen";"Bo";"Openbaar";"41780";"0";"11";"<5";"0";"0";"8";"<5";"0";"8";"<5"
"20241001";"11AQ";"00";"Obs de Vos";"2251ZM";"VOORSCHOTEN";"0626";"Voorschoten";"Zuid-Holland";"Bo";"Openbaar";"42542";"6";"34";"19";"0";"<5";"9";"49";"<5";"30";"27"
"20241001";"11AT";"00";"De Windroos";"3815GS";"AMERSFOORT";"0307";"Amersfoort";"Utrecht";"Bo";"Protestants-Christelijk";"30010";"5";"23";"10";"0";"<5";"13";"22";"<5";"12";"22"
"20241001";"11AV";"00";"Basissch de Dorpsschool";"7437AE";"BATHMEN";"0150";"Deventer";"Overijssel";"Bo";"Openbaar";"41862";"0";"13";"5";"0";"0";"<5";"14";"0";"8";"10"
"20241001";"11AY";"00";"Godelindeschool";"1412HD";"NAARDEN";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Openbaar";"41376";"<5";"13";"53";"0";"0";"<5";"64";"0";"13";"54"
"20241001";"11AZ";"00";"De Hobbit";"5247WH";"ROSMALEN";"0796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Openbaar";"41672";"<5";"21";"25";"0";"<5";"8";"40";"<5";"21";"26"
"20241001";"11BF";"00";"Basisschool de Mienskip";"9285SZ";"BUITENPOST";"0059";"Achtkarspelen";"Friesland";"Bo";"Openbaar";"41492";"<5";"17";"10";"0";"<5";"9";"21";"0";"13";"18"
"20241001";"11BL";"00";"OBS De Dukdalf";"8253EA";"DRONTEN";"0303";"Dronten";"Flevoland";"Bo";"Openbaar";"41813";"<5";"17";"22";"0";"0";"8";"33";"0";"18";"23"
"20241001";"11BO";"00";"R. de Jagerschool";"3445TM";"WOERDEN";"0632";"Woerden";"Utrecht";"Bo";"Protestants-Christelijk";"41286";"0";"7";"9";"0";"0";"6";"10";"<5";"<5";"11"
"20241001";"11BQ";"00";"Sint Willibrordusschool";"3114LC";"SCHIEDAM";"0606";"Schiedam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"22725";"<5";"7";"12";"0";"0";"<5";"18";"0";"7";"13"
"20241001";"11BS";"00";"RK Basisschool Adwaita";"7412EV";"DEVENTER";"0150";"Deventer";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"10";"35";"8";"0";"0";"18";"35";"8";"23";"22"
"20241001";"11BT";"00";"Pr Maurits";"7544CW";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Protestants-Christelijk";"24844";"<5";"8";"7";"0";"<5";"9";"6";"<5";"6";"9"
"20241001";"11BU";"00";"Basisschool Paus Joannes";"7481DL";"HAAKSBERGEN";"0158";"Haaksbergen";"Overijssel";"Bo";"Rooms-Katholiek";"25351";"0";"11";"9";"0";"0";"5";"15";"0";"<5";"16"
"20241001";"11BW";"00";"IKC Braambos";"2134XL";"HOOFDDORP";"0394";"Haarlemmermeer";"Noord-Holland";"Bo";"Protestants-Christelijk";"42683";"<5";"10";"26";"0";"0";"8";"30";"0";"9";"29"
"20241001";"11BY";"00";"Cornelis Haak School";"3067MZ";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41071";"<5";"16";"12";"0";"0";"11";"21";"0";"19";"13"
"20241001";"11CA";"00";"Willem Alexanderschool";"7951AL";"STAPHORST";"0180";"Staphorst";"Overijssel";"Bo";"Reformatorisch";"29056";"0";"15";"16";"0";"0";"<5";"29";"0";"14";"17"
"20241001";"11CB";"00";"Kristalla";"7823PS";"EMMEN";"0114";"Emmen";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"0";"6";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"11CC";"00";"Basissch de Zonnewende";"6543RN";"NIJMEGEN";"0268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"29810";"<5";"9";"7";"0";"<5";"5";"12";"<5";"11";"5"
"20241001";"11CD";"00";"Pr Willem Alexandersch";"2678TX";"DE LIER";"1783";"Westland";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41454";"<5";"13";"8";"0";"0";"5";"18";"0";"14";"9"
"20241001";"11CE";"00";"Chr Bs De Bron";"3281JH";"NUMANSDORP";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41127";"<5";"12";"12";"0";"<5";"<5";"24";"<5";"10";"17"
"20241001";"11CF";"00";"Pr Beatrixsch v Chr Bo";"2102XC";"HEEMSTEDE";"0397";"Heemstede";"Noord-Holland";"Bo";"Protestants-Christelijk";"85255";"<5";"23";"64";"0";"<5";"6";"81";"<5";"23";"63"
"20241001";"11CG";"00";"Oranje Nassau Basissch";"3861CW";"NIJKERK";"0267";"Nijkerk";"Gelderland";"Bo";"Protestants-Christelijk";"41337";"0";"38";"11";"0";"<5";"8";"39";"<5";"33";"15"
"20241001";"11CJ";"00";"Goede Herderschool";"3053CD";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40774";"0";"8";"8";"0";"0";"<5";"12";"0";"<5";"12"
"20241001";"11CK";"00";"Wildemaetschool";"8081AN";"ELBURG";"0230";"Elburg";"Gelderland";"Bo";"Protestants-Christelijk";"42596";"<5";"12";"9";"0";"<5";"5";"18";"<5";"9";"15"
"20241001";"11CM";"00";"PC Basisschool de Rank";"5501CN";"VELDHOVEN";"0861";"Veldhoven";"Noord-Brabant";"Bo";"Protestants-Christelijk";"77338";"0";"<5";"10";"0";"0";"<5";"10";"0";"<5";"9"
"20241001";"11CO";"00";"SWS Wereldwijs";"3831MN";"LEUSDEN";"0327";"Leusden";"Utrecht";"Bo";"Protestants-Christelijk";"41886";"<5";"12";"8";"0";"0";"10";"13";"<5";"15";"7"
"20241001";"11CP";"00";"Prins Bernhardschool";"3314WZ";"DORDRECHT";"0505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"30582";"<5";"12";"<5";"0";"0";"6";"13";"<5";"8";"9"
"20241001";"11CS";"00";"Odaschool";"5491GC";"SINT-OEDENRODE";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"10";"13";"0";"0";"6";"17";"0";"10";"13"
"20241001";"11CT";"00";"Basisschool De Caleidoscoop";"6715EA";"EDE";"0228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"42587";"<5";"7";"<5";"0";"0";"8";"<5";"<5";"8";"<5"
"20241001";"11CU";"00";"Prins Constantijn";"3352AN";"PAPENDRECHT";"0590";"Papendrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43928";"0";"7";"13";"0";"<5";"<5";"17";"0";"6";"14"
"20241001";"11CV";"00";"Mr. J.J.L. vd Brugghenschool";"2221EP";"KATWIJK ZH";"0537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"9";"40";"14";"0";"0";"22";"41";"<5";"32";"29"
"20241001";"11CY";"00";"Kindcentrum De Schaapskooi";"8091ER";"WEZEP";"0269";"Oldebroek";"Gelderland";"Bo";"Protestants-Christelijk";"42759";"0";"28";"10";"0";"0";"14";"24";"<5";"25";"12"
"20241001";"11CZ";"00";"Het Palet";"7812NX";"EMMEN";"0114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"0";"7";"13";"0";"0";"7";"13";"0";"<5";"16"
"20241001";"11DA";"00";"Vlinderakker";"5084HG";"BIEST-HOUTAKKER";"0798";"Hilvarenbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40941";"<5";"9";"<5";"0";"0";"<5";"9";"0";"5";"8"
"20241001";"11DE";"00";"Het Kompas";"1625HZ";"HOORN NH";"0405";"Hoorn";"Noord-Holland";"Bo";"Protestants-Christelijk";"31657";"<5";"17";"10";"0";"<5";"9";"20";"0";"17";"14"
