"PEILDATUM_LEERLINGEN";"PRIKDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"ONTHEFFING_REDEN_ND";"IEP_AANTAL";"IEP_GEM";"ROUTE8_AANTAL";"ROUTE8_GEM";"DIA_AANTAL";"DIA_GEM";"AMN_AANTAL";"AMN_GEM";"DOE_AANTAL";"DOE_GEM";"LIB_AANTAL";"LIB_GEM"
"20231001";"20240904";"08WC";"00";"De Fontein";"3314TN";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"30582";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"47";"169,723404255319"
"20231001";"20240904";"08WD";"00";"Nutsschool De Ganzebloem";"5663SK";"GELDROP";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Algemeen bijzonder";"41840";"0";"23";"77,7391304347826";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WF";"00";"PC Basissch JL de Jonge";"4301JZ";"ZIERIKZEE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Protestants-Christelijk";"41583";"0";"17";"79,7647058823529";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WG";"00";"De Meeander";"7051DM";"VARSSEVELD";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Protestants-Christelijk";"41787";"<5";"31";"81,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WG";"01";"De Meeander";"7055AH";"HEELWEG";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Protestants-Christelijk";"41787";"0";"12";"86,2500000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WH";"00";"Kardinaal Alfrink-School";"6708JH";"WAGENINGEN";"289";"Wageningen";"Gelderland";"Bo";"Rooms-Katholiek";"31237";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"17";"170,705882352941"
"20231001";"20240904";"08WK";"00";"BS De Beiaard-Harlekijn";"4904PW";"OOSTERHOUT NB";"826";"Oosterhout";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40278";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"25";"171,920000000000"
"20231001";"20240904";"08WK";"01";"Montessorischool Oosterhout";"4907DP";"OOSTERHOUT NB";"826";"Oosterhout";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40278";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"25";"178,960000000000"
"20231001";"20240904";"08WM";"00";"CBS De Klimop";"2982VN";"RIDDERKERK";"597";"Ridderkerk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"37949";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"25";"176,840000000000"
"20231001";"20240904";"08WO";"00";"De Vlindertuin";"3781CZ";"VOORTHUIZEN";"203";"Barneveld";"Gelderland";"Bo";"Protestants-Christelijk";"41337";"0";"13";"81,1538461538462";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WQ";"00";"Kindcentrum Christoffel";"5037MT";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48101";"0";"76";"80,7631578947368";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WR";"00";"Basissch De Lage Weide";"4921KM";"MADE";"1719";"Drimmelen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"43967";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"64";"174,468750000000"
"20231001";"20240904";"08WS";"00";"Oranjesch";"2225LJ";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"30";"174,066666666667"
"20231001";"20240904";"08WT";"00";"IKC De Regenboog";"3145NG";"MAASSLUIS";"556";"Maassluis";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41338";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"41";"175,512195121951"
"20231001";"20240904";"08WU";"00";"KC Florent";"5531EV";"BLADEL";"1728";"Bladel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"44201";"0";"0";"0,0000000000000";"14";"189,142857142857";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WV";"00";"Eben Haezer";"8271BM";"IJSSELMUIDEN";"166";"Kampen";"Overijssel";"Bo";"Protestants-Christelijk";"44318";"<5";"19";"77,8947368421053";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WW";"00";"Kbs Jacinta";"4834XV";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"44";"417,340909090909";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08WY";"00";"RK BS De Biezenhof";"4661VE";"HALSTEREN";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"0";"49";"78,6326530612245";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XB";"00";"cbs Oranje-Nassau";"3361HL";"SLIEDRECHT";"610";"Sliedrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43928";"0";"0";"0,0000000000000";"0";"0,000000000000";"37";"361,513513513513";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XC";"00";"Starrebos";"5081VH";"HILVARENBEEK";"798";"Hilvarenbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40941";"0";"37";"80,7567567567568";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XD";"00";"Kids College";"3648HC";"WILNIS";"736";"De Ronde Venen";"Utrecht";"Bo";"Protestants-Christelijk";"41138";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"7";"174,000000000000"
"20231001";"20240904";"08XF";"00";"Basisschool De Bron";"2973AB";"MOLENAARSGRAAF";"1978";"Molenlanden";"Zuid-Holland";"Bo";"Protestants-Christelijk";"46060";"<5";"27";"83,3703703703704";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XG";"00";"CBS Korenmaat";"3925SM";"SCHERPENZEEL GLD";"279";"Scherpenzeel";"Gelderland";"Bo";"Protestants-Christelijk";"41621";"0";"42";"81,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XH";"00";"Theresiaschool";"5258AG";"BERLICUM";"845";"Sint-Michielsgestel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40848";"0";"0";"0,0000000000000";"65";"207,830769230769";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XI";"00";"Rotterdamse Schoolver.";"3012BB";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Algemeen bijzonder";"46723";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"41";"182,878048780488"
"20231001";"20240904";"08XJ";"00";"Ds J Polyanderschool";"3328GD";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Reformatorisch";"47867";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"39";"179,717948717949"
"20231001";"20240904";"08XL";"00";"Maria in Campisschool";"9402JA";"ASSEN";"106";"Assen";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"0";"0";"0,0000000000000";"8";"175,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XM";"00";"De Bakelgeert";"5831CR";"BOXMEER";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"17";"176,705882352941"
"20231001";"20240904";"08XR";"00";"icbs het Zaanplein";"1502VL";"ZAANDAM";"479";"Zaanstad";"Noord-Holland";"Bo";"Interconfessioneel";"41251";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"37";"281,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XS";"00";"Basisschool Dommeldal";"5662HK";"GELDROP";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"0";"0,0000000000000";"28";"193,142857142857";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08XT";"00";"KBs de Howiblo";"3417WD";"MONTFOORT";"335";"Montfoort";"Utrecht";"Bo";"Rooms-Katholiek";"70002";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"34";"180,147058823529"
"20231001";"20240904";"08XV";"00";"BS De Ontdekking";"6942VM";"DIDAM";"1955";"Montferland";"Gelderland";"Bo";"Rooms-Katholiek";"77235";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"36";"174,416666666667"
"20231001";"20240904";"08YA";"00";"IKC Driemaster";"1781XD";"DEN HELDER";"400";"Den Helder";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"0";"11";"72,0909090909091";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08YB";"00";"KBS";"4871KS";"ETTEN-LEUR";"777";"Etten-Leur";"Noord-Brabant";"Bo";"Rooms-Katholiek";"55303";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"55";"176,890909090909"
"20231001";"20240904";"08YE";"00";"De Hobbitstee";"3755VE";"EEMNES";"317";"Eemnes";"Utrecht";"Bo";"Rooms-Katholiek";"40676";"<5";"<5";NA;"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"26";"180,307692307692"
"20231001";"20240904";"08YI";"00";"Kindcentrum De Linde";"5688KB";"OIRSCHOT";"823";"Oirschot";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40982";"<5";"39";"78,5384615384615";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08YK";"00";"Antonius R";"2153BV";"NIEUW-VENNEP";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"0";"27";"76,1481481481482";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08YM";"00";"Basisschool De Burcht";"3903WK";"VEENENDAAL";"345";"Veenendaal";"Utrecht";"Bo";"Protestants-Christelijk";"41154";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"42";"177,190476190476"
"20231001";"20240904";"08YN";"00";"De Golfbreker";"1541RT";"KOOG AAN DE ZAAN";"479";"Zaanstad";"Noord-Holland";"Bo";"Rooms-Katholiek";"41251";"<5";"<5";NA;"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"56";"299,339285714286";"0";"0,000000000000"
"20231001";"20240904";"08YO";"00";"De Hoeksteen";"1561TZ";"KROMMENIE";"479";"Zaanstad";"Noord-Holland";"Bo";"Rooms-Katholiek";"41251";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"51";"303,176470588235";"0";"0,000000000000"
"20231001";"20240904";"08YP";"00";"Basisschool De Klarinet";"2162AG";"LISSE";"553";"Lisse";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40967";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"60";"172,066666666667"
"20231001";"20240904";"08YR";"00";"Basisschool De Schrank";"6035BD";"OSPEL";"946";"Nederweert";"Limburg";"Bo";"Rooms-Katholiek";"50819";"0";"35";"78,6857142857143";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08YS";"00";"Dr. Ariëns Daltonschool";"7161EW";"NEEDE";"1859";"Berkelland";"Gelderland";"Bo";"Rooms-Katholiek";"25351";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"14";"174,428571428571"
"20231001";"20240904";"08YT";"00";"De Marinx";"1735GK";"'T VELD";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"0";"29";"78,4482758620690";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08YU";"00";"De Wingerd";"2912VK";"NIEUWERKERK AD IJSSEL";"1892";"Zuidplas";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"71";"174,647887323944"
"20231001";"20240904";"08YV";"00";"RK Maria-School";"5711GC";"SOMEREN";"847";"Someren";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"<5";"42";"78,1190476190476";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08YZ";"00";"KC De Sprong";"5446AV";"WANROIJ";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";"0,0000000000000";"0";"0,000000000000";"27";"358,555555555556";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZB";"00";"RK Maria School";"7642DA";"WIERDEN";"189";"Wierden";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"7";"172,571428571429"
"20231001";"20240904";"08ZC";"00";"Basisschool St Jozef";"7101GB";"WINTERSWIJK";"294";"Winterswijk";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"27";"171,925925925926"
"20231001";"20240904";"08ZD";"00";"Titus Brandsma";"1775AX";"MIDDENMEER";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"0";"24";"77,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZE";"00";"Kindcentrum Bekkers";"1024JR";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"21";"171,428571428571"
"20231001";"20240904";"08ZG";"00";"Basissch 'T Otterke";"5741KW";"BEEK EN DONK";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"16";"75,9375000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZI";"00";"Jenaplan IKC Donatushof";"6681BZ";"BEMMEL";"1705";"Lingewaard";"Gelderland";"Bo";"Rooms-Katholiek";"71956";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"40";"175,725000000000"
"20231001";"20240904";"08ZK";"00";"Speel en Werkhoeve-schoo";"2411KR";"BODEGRAVEN";"1901";"Bodegraven-Reeuwijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40765";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"41";"182,585365853659"
"20231001";"20240904";"08ZL";"00";"Basisschool Swentibold";"6121LH";"BORN";"1883";"Sittard-Geleen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"0";"0,0000000000000";"33";"191,424242424242";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZN";"00";"RK Josefschool";"4101CZ";"CULEMBORG";"216";"Culemborg";"Gelderland";"Bo";"Rooms-Katholiek";"41148";"0";"0";"0,0000000000000";"31";"208,516129032258";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZO";"00";"Basisschool De Regenboog";"5431VG";"CUIJK";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"<5";"0";"0,0000000000000";"17";"219,117647058824";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZS";"00";"RK BS Holtkamp";"4463CV";"GOES";"664";"Goes";"Zeeland";"Bo";"Rooms-Katholiek";"77533";"0";"33";"79,0606060606061";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZT";"00";"De Raamdonk";"5361AX";"GRAVE";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"30";"83,9000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZU";"00";"Carolusschool";"2512GW";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20281";"0";"0";"0,0000000000000";"0";"0,000000000000";"56";"357,285714285714";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZV";"00";"Kindcentrum St. Leonardus";"1964KJ";"HEEMSKERK";"396";"Heemskerk";"Noord-Holland";"Bo";"Rooms-Katholiek";"40712";"0";"30";"77,2666666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZW";"00";"Merlebos";"5591NG";"HEEZE";"1658";"Heeze-Leende";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"0";"0,0000000000000";"26";"200,576923076923";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"08ZX";"00";"St Radboud";"1851LB";"HEILOO";"399";"Heiloo";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"0";"45";"80,4000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AA";"00";"R.K. Basisschool De Komeet";"6581HB";"MALDEN";"252";"Heumen";"Gelderland";"Bo";"Rooms-Katholiek";"40814";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"31";"173,000000000000"
"20231001";"20240904";"09AB";"00";"Het Kerspel";"1616HB";"HOOGKARSPEL";"498";"Drechterland";"Noord-Holland";"Bo";"Rooms-Katholiek";"28563";"<5";"0";"0,0000000000000";"30";"208,466666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AC";"00";"Bernardus v Bockxmeersch";"1624EH";"HOORN NH";"405";"Hoorn";"Noord-Holland";"Bo";"Rooms-Katholiek";"31657";"<5";"25";"83,3600000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AE";"00";"Tweemaster";"1273EG";"HUIZEN";"406";"Huizen";"Noord-Holland";"Bo";"Rooms-Katholiek";"74426";"0";"42";"77,8333333333333";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AF";"00";"RK Basissch De Vaert";"5171KJ";"KAATSHEUVEL";"809";"Loon op Zand";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"<5";"30";"85,0666666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AG";"00";"IKC Vindingrijk";"3145SB";"MAASSLUIS";"556";"Maassluis";"Zuid-Holland";"Bo";"Rooms-Katholiek";"22725";"<5";"10";"73,7000000000000";"0";"0,000000000000";"<5";NA;"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AH";"00";"BS den Doelhof";"5768BH";"MEIJEL";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"74868";"<5";"0";"0,0000000000000";"0";"0,000000000000";"57";"353,614035087719";"0";"0,000000000000";"0";"0,000000000000";"<5";NA
"20231001";"20240904";"09AI";"00";"Sterrenschool EigenWijs";"6587AW";"MIDDELAAR";"944";"Mook en Middelaar";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"8";"75,2500000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AJ";"00";"Mattheus-School";"4855AK";"GALDER";"1723";"Alphen-Chaam";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32060";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"16";"178,687500000000"
"20231001";"20240904";"09AK";"00";"Basisschool St Wulfram";"1718AN";"HOOGWOUD";"432";"Opmeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"75375";"<5";"15";"71,2000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AM";"00";"Johannesschool";"2641LG";"PIJNACKER";"1926";"Pijnacker-Nootdorp";"Zuid-Holland";"Bo";"Rooms-Katholiek";"75531";"0";"29";"84,6551724137931";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AO";"00";"St Aloysius";"1741HB";"SCHAGEN";"441";"Schagen";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"0";"38";"81,9736842105263";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AP";"00";"St Bonifatius-School";"8605AH";"SNEEK";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"53";"78,9622641509434";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AS";"00";"RK BS Franciscus";"4337AL";"MIDDELBURG";"687";"Middelburg";"Zeeland";"Bo";"Rooms-Katholiek";"77533";"0";"38";"79,7368421052632";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AT";"00";"IKC Leuken";"6004BH";"WEERT";"988";"Weert";"Limburg";"Bo";"Rooms-Katholiek";"50819";"<5";"0";"0,0000000000000";"53";"205,981132075472";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"<5";NA
"20231001";"20240904";"09AU";"00";"Basisschool A Hermkes";"6285BB";"EPEN";"1729";"Gulpen-Wittem";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"8";"188,500000000000"
"20231001";"20240904";"09AW";"00";"RK basisschool Het Avontuur";"2381JK";"ZOETERWOUDE";"638";"Zoeterwoude";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"0";"0";"0,0000000000000";"0";"0,000000000000";"46";"361,913043478261";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09AY";"00";"Basisschool De Brembocht";"5506CG";"VELDHOVEN";"861";"Veldhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"77338";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"26";"176,961538461538"
"20231001";"20240904";"09AZ";"00";"RK Basissch Vijfhoeven";"5252BS";"VLIJMEN";"797";"Heusden";"Noord-Brabant";"Bo";"Rooms-Katholiek";"78222";"0";"25";"84,4800000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09BA";"00";"Basisschool de Meridiaan";"6369VZ";"SIMPELVELD";"965";"Simpelveld";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"39";"83,2051282051282";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09BB";"00";"De Meander";"7631GR";"OOTMARSUM";"1774";"Dinkelland";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"40";"177,675000000000"
"20231001";"20240904";"09BC";"00";"Basisschool M Wiegman";"1862HB";"BERGEN NH";"373";"Bergen (NH.)";"Noord-Holland";"Bo";"Rooms-Katholiek";"60997";"0";"16";"85,9375000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"09BD";"00";"RK BS A van Duinkerken";"4623XP";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"0";"0,0000000000000";"0";"0,000000000000";"12";"346,416666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
